dataset,taxon_1,taxon_2,tested_status,interaction_label,effect_sign,effect_strength,n_evidence,truth_type,label_rule,mixed_evidence,direction_available,experimental_setting
schafer_phyllosphere_2022,Leaf145,Leaf187,neutral,0,,0.828822072673246,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf145,Leaf220,neutral,0,,0.277352429046421,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf145,Leaf299,neutral,0,,0.217427540772914,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf145,Leaf33,neutral,0,,0.345272446247818,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf145,Leaf359,neutral,0,,0.81012618991694,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf145,Leaf371,neutral,0,,0.578403277045824,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf145,Leaf405,neutral,0,,0.0299192581983886,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf145,Leaf41,neutral,0,,0.306497451538596,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf145,Leaf427,neutral,0,,0.621344791885833,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf145,Leaf61,neutral,0,,0.234688733365245,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf145,Leaf67,neutral,0,,0.74849027657731,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf145,Leaf88,neutral,0,,0.384031648589719,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf15,Leaf220,neutral,0,,0.586847749503422,2,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf15,Leaf299,neutral,0,,0.909996071611682,2,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf15,Leaf33,neutral,0,,0.254941736453043,2,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf15,Leaf359,neutral,0,,2.18470812535785,2,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf15,Leaf371,neutral,0,,0.693141302299714,2,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf15,Leaf405,neutral,0,,0.202941919800634,2,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf15,Leaf41,neutral,0,,0.241296339051359,2,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf15,Leaf427,neutral,0,,0.545518707489232,2,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf15,Leaf61,neutral,0,,0.384130039054917,2,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf15,Leaf67,neutral,0,,0.772929177122425,2,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf15,Leaf88,neutral,0,,0.37963352408297,2,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf187,neutral,0,,2.37921092608836,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf220,neutral,0,,0.0148924654444226,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf299,neutral,0,,0.809919299437621,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf33,neutral,0,,0.140710401369848,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf359,neutral,0,,0.434933682888608,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf371,neutral,0,,0.179022276116406,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf405,neutral,0,,0.145099652432868,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf41,neutral,0,,0.46519907763226,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf427,neutral,0,,0.655119044910286,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf61,neutral,0,,0.363801088428002,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf67,neutral,0,,0.00111660738118045,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf151,Leaf88,neutral,0,,0.315608111501266,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf187,neutral,0,,2.39755516963602,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf220,positive,1,-1.0,2.21549230370604,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf299,neutral,0,,0.408586533934956,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf33,neutral,0,,0.0152644569670964,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf359,neutral,0,,0.718818824383541,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf371,neutral,0,,0.167468826772599,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf405,neutral,0,,0.313672903881381,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf41,neutral,0,,0.70945473000891,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf427,neutral,0,,0.15599504093113,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf61,neutral,0,,0.316425770024056,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf67,neutral,0,,0.273752839239366,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf160,Leaf88,neutral,0,,0.956193583846664,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf161,Leaf187,neutral,0,,4.31158299866155,3,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf161,Leaf220,neutral,0,,0.547909937077565,3,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf161,Leaf33,neutral,0,,0.25932845458281,3,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf161,Leaf359,neutral,0,,1.88815090573975,3,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf161,Leaf371,neutral,0,,0.418489283641807,3,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf161,Leaf405,neutral,0,,0.72081607169487,3,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf161,Leaf41,neutral,0,,0.455912897613016,3,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf161,Leaf427,neutral,0,,0.363911862506367,3,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf161,Leaf61,neutral,0,,0.511751561298512,3,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf161,Leaf67,neutral,0,,0.258777746954847,3,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf161,Leaf88,neutral,0,,0.24926525582708,3,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf187,neutral,0,,0.606151928365826,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf220,neutral,0,,0.0738410424382906,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf299,neutral,0,,0.0766220747490202,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf33,neutral,0,,0.41274920565305,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf359,neutral,0,,2.21036699940477,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf371,neutral,0,,0.445498042411525,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf405,neutral,0,,0.37412430612872,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf41,neutral,0,,0.44113637042645,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf427,neutral,0,,0.136057753812912,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf61,neutral,0,,0.0222840438979276,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf67,neutral,0,,0.058914433335386,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf164,Leaf88,neutral,0,,0.957273162596614,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf187,neutral,0,,0.547920984111031,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf220,neutral,0,,0.185370071215146,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf299,neutral,0,,0.125058517327072,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf33,neutral,0,,0.918172872571072,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf359,neutral,0,,1.5508240955803,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf371,neutral,0,,0.223928578695855,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf405,neutral,0,,0.218993688235041,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf41,neutral,0,,0.399341556956556,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf427,neutral,0,,0.10082419312911,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf61,neutral,0,,0.115431065585739,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf67,neutral,0,,0.427990055088638,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf168,Leaf88,neutral,0,,0.977744322351957,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf17,Leaf220,neutral,0,,0.772887130750257,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf17,Leaf299,neutral,0,,0.967547100317478,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf17,Leaf33,neutral,0,,0.0972163656003155,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf17,Leaf359,neutral,0,,4.69998940793919,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf17,Leaf371,neutral,0,,0.0767450144533004,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf17,Leaf405,neutral,0,,0.0290955726086133,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf17,Leaf41,neutral,0,,0.796510657784713,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf17,Leaf427,neutral,0,,0.109816598804668,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf17,Leaf61,neutral,0,,0.032339691493982,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf17,Leaf67,neutral,0,,0.396447702978389,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf17,Leaf88,neutral,0,,1.59058785009906,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf176,Leaf220,neutral,0,,0.534449727608483,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf176,Leaf299,neutral,0,,0.69074117975692,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf176,Leaf33,neutral,0,,0.172880211522871,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf176,Leaf359,neutral,0,,0.754548908569062,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf176,Leaf371,neutral,0,,0.279401478413944,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf176,Leaf405,neutral,0,,0.324772288054841,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf176,Leaf41,neutral,0,,1.17703104616322,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf176,Leaf427,neutral,0,,0.683214020140687,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf176,Leaf67,neutral,0,,0.217364896761364,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
schafer_phyllosphere_2022,Leaf176,Leaf88,neutral,0,,0.128519576199842,1,strain_addition_effect_on_focal_community,edge when adjusted Wald-test p <= 0.01; pairs with conflicting strain evidence after ASV mapping are excluded,False,True,Arabidopsis phyllosphere 15-strain focal community with one added strain
