dataset,taxon_1,taxon_2,interaction_label,tested_status,conet_selected,conet_score,conet_qvalue,method_number
pairinterax,Anaerostipes hadrus,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Bacteroides caccae,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Bacteroides cellulosilyticus,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Bacteroides fragilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Bacteroides intestinalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Bacteroides thetaiotaomicron,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Butyricimonas virosa,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Cellulomonas hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Clostridium sporogenes,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Clostridium tertium,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Enterococcus faecalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Enterococcus hirae,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Escherichia coli,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Escherichia fergusonii,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Klebsiella quasipneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Mitsuokella multacida,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Parabacteroides merdae,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Paraclostridium benzoelyticum,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Phocaeicola dorei,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Phocaeicola vulgatus,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Roseburia intestinalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Ruminococcus gnavus,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Staphylococcus haemolyticus,1,positive,0.0,0.0,,0.0
pairinterax,Bacillus proteolyticus,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Bacteroides cellulosilyticus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Bacteroides finegoldii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Bacteroides salyersiae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Bacteroides uniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Bifidobacterium bifidum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Bifidobacterium pseudocatenulatum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Blautia hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Butyricimonas virosa,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Cellulomonas hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Clostridium scindens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Clostridium sporogenes,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Clostridium tertium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Dorea longicatena,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Enterococcus faecalis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Enterococcus hirae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Faecalimonas umbilicata,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Mitsuokella multacida,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Parabacteroides distasonis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Phocaeicola dorei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Phocaeicola vulgatus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Prevotella copri,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Sellimonas intestinalis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides caccae,Zhenhengia yiwuensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Bacteroides finegoldii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Bacteroides ovatus,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Bacteroides salyersiae,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Bacteroides uniformis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Bifidobacterium bifidum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Bifidobacterium pseudocatenulatum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Blautia hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Butyricimonas virosa,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Cellulomonas hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Clostridium scindens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Clostridium symbiosum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Clostridium tertium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Coprobacillus cateniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Dorea longicatena,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Enterococcus faecalis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Enterococcus hirae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Escherichia coli,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Faecalibacterium prausnitzii,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Gordonibacter pamelaeae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Klebsiella quasipneumoniae,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Parabacteroides distasonis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Parabacteroides merdae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Phocaeicola dorei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Phocaeicola vulgatus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Prevotella copri,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Ruminococcus gnavus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Streptococcus salivarius,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides cellulosilyticus,Sutterella wadsworthensis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Bacteroides finegoldii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Bacteroides intestinalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Bacteroides ovatus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Bacteroides salyersiae,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Bacteroides stercoris,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Bacteroides thetaiotaomicron,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Bacteroides uniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Bacteroides xylanisolvens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Bifidobacterium bifidum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Bifidobacterium pseudocatenulatum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Clostridium butyricum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Dorea longicatena,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Faecalibacterium prausnitzii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Faecalicatena contorta,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Flintibacter hominis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Gordonibacter massiliensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Gordonibacter pamelaeae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Klebsiella quasipneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Parabacteroides distasonis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides eggerthii,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Bacteroides fragilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Bacteroides ovatus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Bacteroides salyersiae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Bacteroides thetaiotaomicron,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Bacteroides uniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Bacteroides xylanisolvens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Bifidobacterium bifidum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Bifidobacterium longum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Blautia hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Blautia luti,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Blautia obeum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Blautia wexlerae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Butyricimonas paravirosa,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Butyricimonas virosa,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Citrobacter freundii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Citrobacter gillenii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Clostridium butyricum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Clostridium celatum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Clostridium leptum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Clostridium perfringens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Clostridium scindens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Clostridium symbiosum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Clostridium tertium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Clostridium thiosulfatireducens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Collinsella aerofaciens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Coprobacillus cateniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Dorea longicatena,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Enterobacter hormaechei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Enterococcus faecalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Enterococcus faecium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Enterococcus hirae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Escherichia coli,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Faecalibacterium prausnitzii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Faecalicatena contorta,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Faecalimonas umbilicata,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Flintibacter hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Gordonibacter massiliensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Klebsiella quasipneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Odoribacter splanchnicus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Parabacteroides distasonis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Parabacteroides merdae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Paraclostridium benzoelyticum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Paraeggerthella hongkongensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Phocaeicola coprocola,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Phocaeicola dorei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Phocaeicola vulgatus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Prevotella copri,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Ruminococcus gnavus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Sellimonas intestinalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Shigella flexneri,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Staphylococcus haemolyticus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Tissierella hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides finegoldii,Zhenhengia yiwuensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Bacteroides ovatus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Bacteroides salyersiae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Bacteroides uniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Bifidobacterium pseudocatenulatum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Catenibacterium mitsuokai,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Clostridium scindens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Clostridium sporogenes,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Clostridium symbiosum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Escherichia coli,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Parabacteroides distasonis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Parabacteroides merdae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides fragilis,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Bacteroides stercoris,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Bacteroides xylanisolvens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Citrobacter freundii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Clostridium scindens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Clostridium sporogenes,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Clostridium symbiosum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Coprobacillus cateniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Enterobacter hormaechei,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Escherichia coli,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Flintibacter hominis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Gordonibacter massiliensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Gordonibacter pamelaeae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Parabacteroides merdae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Phocaeicola dorei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides intestinalis,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides koreensis,Bifidobacterium bifidum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides koreensis,Citrobacter freundii,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides koreensis,Citrobacter gillenii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides koreensis,Clostridium butyricum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides koreensis,Enterobacter hormaechei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides koreensis,Enterococcus faecium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides koreensis,Klebsiella pneumoniae,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides koreensis,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Bacteroides salyersiae,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Bacteroides thetaiotaomicron,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Bacteroides uniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Bacteroides xylanisolvens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Bifidobacterium bifidum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Bifidobacterium longum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Bifidobacterium pseudocatenulatum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Blautia hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Blautia luti,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Blautia obeum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Blautia wexlerae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Butyricimonas paravirosa,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Citrobacter freundii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Citrobacter gillenii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Clostridium celatum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Clostridium leptum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Clostridium perfringens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Clostridium scindens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Clostridium symbiosum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Clostridium thiosulfatireducens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Collinsella aerofaciens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Dorea longicatena,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Enterobacter hormaechei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Enterococcus faecalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Enterococcus faecium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Enterococcus hirae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Escherichia coli,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Faecalibacterium prausnitzii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Faecalicatena contorta,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Flintibacter hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Gordonibacter massiliensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Klebsiella quasipneumoniae,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Odoribacter splanchnicus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Parabacteroides distasonis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Paraclostridium benzoelyticum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Paraeggerthella hongkongensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Phocaeicola coprocola,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Prevotella copri,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Ruminococcus gnavus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Sellimonas intestinalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Shigella flexneri,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Staphylococcus haemolyticus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides ovatus,Zhenhengia yiwuensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Bacteroides thetaiotaomicron,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Bacteroides uniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Bifidobacterium bifidum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Bifidobacterium longum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Bifidobacterium pseudocatenulatum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Blautia hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Blautia luti,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Blautia obeum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Blautia wexlerae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Butyricimonas paravirosa,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Butyricimonas virosa,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Citrobacter freundii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Citrobacter gillenii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Clostridium butyricum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Clostridium celatum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Clostridium perfringens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Clostridium scindens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Clostridium symbiosum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Clostridium tertium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Clostridium thiosulfatireducens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Collinsella aerofaciens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Dorea longicatena,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Enterobacter hormaechei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Enterococcus faecalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Enterococcus faecium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Enterococcus hirae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Escherichia coli,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Faecalibacterium prausnitzii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Faecalicatena contorta,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Faecalimonas umbilicata,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Flintibacter hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Gordonibacter massiliensis,1,positive,0.0,0.0,,0.0
